crypto_id,date,price,rsi,volatility_7d
ethereum,2024-07-13,3132.980838609695,41.4053396556326,0.025103361959165467
ethereum,2024-07-14,3173.5042341380185,44.14830927804549,0.023720639151820974
ethereum,2024-07-15,3252.654184707363,49.154894492897505,0.009698110881009811
ethereum,2024-07-16,3488.538758027717,60.5147692453737,0.023733119681275023
ethereum,2024-07-17,3446.7658893041003,58.04165803727417,0.02690465320357126
ethereum,2024-07-18,3389.441287038116,54.73579306133963,0.029848462976464644
ethereum,2024-07-19,3428.5520187667257,56.55396529260643,0.029373608756392198
ethereum,2024-07-20,3505.222536388452,59.95019926509974,0.02941010319750465
ethereum,2024-07-21,3522.8013028122487,60.70858440831017,0.029722019036266804
ethereum,2024-07-22,3533.118349531153,61.1732834820446,0.029708309993716524
ethereum,2024-07-23,3443.073350817144,55.053349207002654,0.01690684615410625
ethereum,2024-07-24,3482.9837705931927,57.101844490000786,0.016877747778146473
ethereum,2024-07-25,3336.380253038244,48.37935448800646,0.023072226378204583
ethereum,2024-07-26,3173.7633983274727,40.913742706107264,0.027910042580430738
ethereum,2024-07-27,3278.1869575279507,46.61110555310815,0.030178729767630013
ethereum,2024-07-28,3254.611672582785,45.5433892191191,0.02957202286513552
ethereum,2024-07-29,3272.8501306701373,46.56320732568714,0.02979650058109045
ethereum,2024-07-30,3316.942188773212,49.04745518572355,0.03016418880716919
ethereum,2024-07-31,3276.981779516743,46.91856386719343,0.02931870147412931
ethereum,2024-08-01,3233.076804863122,44.626642505387046,0.025573344925871978
ethereum,2024-08-02,3204.2465237463616,43.13652675321704,0.017008866530821867
ethereum,2024-08-03,2983.300976694291,33.817200704160314,0.026549225409573173
ethereum,2024-08-04,2906.7150241765007,31.293477569896353,0.02678596974678438
ethereum,2024-08-05,2682.4373928187924,25.331542792351186,0.033290166606293865
ethereum,2024-08-06,2415.6311394312143,20.361704572933405,0.03724204354179018
ethereum,2024-08-07,2455.51137665051,22.79977141999896,0.04247788635338304
ethereum,2024-08-08,2341.590346028249,20.83733050863964,0.040889443660281584
ethereum,2024-08-09,2685.012750687489,38.12668826880148,0.08345276084976558
ethereum,2024-08-10,2602.184071276188,36.079955159770144,0.08109407479230475
ethereum,2024-08-11,2608.0357436286963,36.33996092598716,0.08126133999190209
ethereum,2024-08-12,2558.790870730736,35.04792691419601,0.07638828272964909
ethereum,2024-08-13,2726.777988551933,42.55149554232492,0.0670279446890336
ethereum,2024-08-14,2703.550558764125,41.83189376353314,0.06786255713490992
ethereum,2024-08-15,2662.780395092489,40.536072651036555,0.06400972197367909
ethereum,2024-08-16,2569.8604812159274,37.67185780893008,0.03393292125339147
ethereum,2024-08-17,2592.249006212312,38.79402891213327,0.03231393943615828
ethereum,2024-08-18,2613.139261446099,39.88166790576384,0.032458890477436365
ethereum,2024-08-19,2614.601280626372,39.96207801204475,0.031313575347118254
ethereum,2024-08-20,2640.5904207330605,41.46097814455477,0.01642342239311305
ethereum,2024-08-21,2575.643435503567,38.850638744357724,0.018121819000391656
ethereum,2024-08-22,2630.2988017642488,42.151361684250716,0.020394542345507166
ethereum,2024-08-23,2623.289171364539,41.839436837369675,0.014363793869457403
ethereum,2024-08-24,2763.2554073640704,49.82393790773207,0.023990582908596205
